employee_id,gender,team,financial_q,role_seniority,leadership_for_level,productivity,salary
24008,Woman,Software,2018 Q3,Senior III,Appropriate for level,62,"$63,700"
24008,Woman,Software,2018 Q2,Senior III,Appropriate for level,61,"$63,700"
24008,Woman,Software,2018 Q1,Senior III,Appropriate for level,61,"$63,700"
24008,Woman,Software,2017 Q4,Senior III,Appropriate for level,61,"$63,700"
24008,Woman,Software,2017 Q3,Senior III,Appropriate for level,60,"$63,700"
24008,Woman,Software,2017 Q2,Senior III,Appropriate for level,60,"$63,700"
24008,Woman,Software,2017 Q1,Senior III,Appropriate for level,58,"$63,700"
24008,Woman,Software,2016 Q4,Senior III,Appropriate for level,58,"$63,700"
24008,Woman,Software,2016 Q3,Senior III,Appropriate for level,60,"$63,700"
24008,Woman,Software,2016 Q2,Senior III,Appropriate for level,58,"$63,700"
24008,Woman,Software,2016 Q1,Senior III,Appropriate for level,59,"$63,700"
24008,Woman,Software,2015 Q4,Senior III,Appropriate for level,58,"$63,700"
24008,Woman,Software,2015 Q3,Senior III,Appropriate for level,57,"$63,700"
24008,Woman,Software,2015 Q2,Senior III,Appropriate for level,56,"$63,700"
24008,Woman,Software,2015 Q1,Senior II,Appropriate for level,48,"$56,700"
24008,Woman,Software,2014 Q4,Senior II,Needs improvement,28,"$56,700"
24008,Woman,Software,2014 Q3,Senior II,Appropriate for level,28,"$56,700"
24008,Woman,Software,2014 Q2,Senior I,Appropriate for level,44,"$49,700"
24008,Woman,Software,2014 Q1,Senior I,Appropriate for level,23,"$49,700"
24007,Man,Software,2020 Q4,Senior III,Appropriate for level,29,"$61,900"
24007,Man,Software,2020 Q3,Senior III,Appropriate for level,28,"$61,900"
24007,Man,Software,2020 Q2,Senior III,Appropriate for level,29,"$61,900"
24007,Man,Software,2020 Q1,Senior III,Appropriate for level,28,"$61,900"
24007,Man,Software,2019 Q4,Senior III,Appropriate for level,27,"$61,900"
24007,Man,Software,2019 Q3,Senior III,Appropriate for level,27,"$61,900"
24007,Man,Software,2019 Q2,Senior III,Appropriate for level,27,"$61,900"
24007,Man,Software,2019 Q1,Senior III,Appropriate for level,29,"$61,900"
24007,Man,Software,2018 Q4,Senior III,Appropriate for level,27,"$61,900"
24007,Man,Software,2018 Q3,Senior III,Appropriate for level,27,"$61,900"
24007,Man,Software,2018 Q2,Senior III,Appropriate for level,27,"$61,900"
24007,Man,Software,2018 Q1,Senior III,Appropriate for level,24,"$61,900"
24007,Man,Software,2017 Q4,Senior II,Appropriate for level,58,"$54,900"
24007,Man,Software,2017 Q3,Senior II,Appropriate for level,37,"$54,900"
24007,Man,Software,2017 Q2,Senior II,Appropriate for level,37,"$54,900"
24007,Man,Software,2017 Q1,Senior II,Appropriate for level,37,"$54,900"
24007,Man,Software,2016 Q4,Senior II,Appropriate for level,36,"$54,900"
24007,Man,Software,2016 Q3,Senior II,Appropriate for level,36,"$54,900"
24007,Man,Software,2016 Q2,Senior II,Appropriate for level,35,"$54,900"
24007,Man,Software,2016 Q1,Senior II,Appropriate for level,34,"$54,900"
24007,Man,Software,2015 Q4,Senior II,Appropriate for level,34,"$54,900"
24007,Man,Software,2015 Q3,Senior I,Exceeds expectations,71,"$47,900"
24006,Man,Software,2020 Q4,Senior III,Appropriate for level,46,"$64,000"
24006,Man,Software,2020 Q3,Senior III,Appropriate for level,47,"$64,000"
24006,Man,Software,2020 Q2,Senior III,Appropriate for level,47,"$64,000"
24006,Man,Software,2020 Q1,Senior III,Appropriate for level,46,"$64,000"
24006,Man,Software,2019 Q4,Senior III,Appropriate for level,45,"$64,000"
24006,Man,Software,2019 Q3,Senior III,Appropriate for level,44,"$64,000"
24005,Man,Software,2020 Q4,Senior III,Appropriate for level,63,"$64,800"
24005,Man,Software,2020 Q3,Senior III,Appropriate for level,62,"$64,800"
24005,Man,Software,2020 Q2,Senior III,Appropriate for level,60,"$64,800"
24005,Man,Software,2020 Q1,Senior III,Appropriate for level,60,"$64,800"
24005,Man,Software,2019 Q4,Senior III,Appropriate for level,59,"$64,800"
24005,Man,Software,2019 Q3,Senior III,Appropriate for level,59,"$64,800"
24005,Man,Software,2019 Q2,Senior III,Appropriate for level,59,"$64,800"
24005,Man,Software,2019 Q1,Senior III,Appropriate for level,57,"$64,800"
24005,Man,Software,2018 Q4,Senior III,Appropriate for level,58,"$64,800"
24005,Man,Software,2018 Q3,Senior III,Appropriate for level,58,"$64,800"
24005,Man,Software,2018 Q2,Senior III,Appropriate for level,59,"$64,800"
24005,Man,Software,2018 Q1,Senior III,Appropriate for level,57,"$64,800"
24005,Man,Software,2017 Q4,Senior III,Appropriate for level,58,"$64,800"
24005,Man,Software,2017 Q3,Senior III,Appropriate for level,56,"$64,800"
24005,Man,Software,2017 Q2,Senior III,Appropriate for level,55,"$64,800"
24005,Man,Software,2017 Q1,Senior II,Exceeds expectations,74,"$57,800"
24005,Man,Software,2016 Q4,Senior II,Appropriate for level,54,"$57,800"
24005,Man,Software,2016 Q3,Senior II,Appropriate for level,53,"$57,800"
24005,Man,Software,2016 Q2,Senior II,Appropriate for level,53,"$57,800"
24004,Man,Software,2020 Q4,Senior III,Appropriate for level,25,"$60,000"
24004,Man,Software,2020 Q3,Senior III,Appropriate for level,24,"$60,000"
24004,Man,Software,2020 Q2,Senior III,Appropriate for level,24,"$60,000"
24004,Man,Software,2020 Q1,Senior II,Appropriate for level,75,"$53,000"
24004,Man,Software,2019 Q4,Senior II,Appropriate for level,57,"$53,000"
24004,Man,Software,2019 Q3,Senior II,Appropriate for level,56,"$53,000"
24004,Man,Software,2019 Q2,Senior II,Appropriate for level,54,"$53,000"
24004,Man,Software,2019 Q1,Senior II,Appropriate for level,55,"$53,000"
24004,Man,Software,2018 Q4,Senior I,Exceeds expectations,75,"$46,000"
24004,Man,Software,2018 Q3,Senior I,Appropriate for level,53,"$46,000"
24004,Man,Software,2018 Q2,Senior I,Appropriate for level,53,"$46,000"
24004,Man,Software,2018 Q1,Senior I,Appropriate for level,54,"$46,000"
24004,Man,Software,2017 Q4,Senior I,Appropriate for level,54,"$46,000"
24004,Man,Software,2017 Q3,Senior I,Appropriate for level,52,"$46,000"
24004,Man,Software,2017 Q2,Senior I,Appropriate for level,52,"$46,000"
24004,Man,Software,2017 Q1,Senior I,Appropriate for level,51,"$46,000"
24004,Man,Software,2016 Q4,Senior I,Appropriate for level,51,"$46,000"
24004,Man,Software,2016 Q3,Senior I,Appropriate for level,51,"$46,000"
24004,Man,Software,2016 Q2,Senior I,Appropriate for level,51,"$46,000"
24004,Man,Software,2016 Q1,Senior I,Appropriate for level,50,"$46,000"
24004,Man,Software,2015 Q4,Senior I,Appropriate for level,50,"$46,000"
24004,Man,Software,2015 Q3,Senior I,Appropriate for level,49,"$46,000"
24004,Man,Software,2015 Q2,Junior II,Appropriate for level,56,"$39,000"
24004,Man,Software,2015 Q1,Junior II,Appropriate for level,37,"$39,000"
24003,Man,Software,2020 Q4,Senior III,Appropriate for level,57,"$64,900"
24003,Man,Software,2020 Q3,Senior III,Appropriate for level,56,"$64,900"
24003,Man,Software,2020 Q2,Senior III,Appropriate for level,55,"$64,900"
24003,Man,Software,2020 Q1,Senior III,Appropriate for level,54,"$64,900"
24003,Man,Software,2019 Q4,Senior III,Exceeds expectations,55,"$64,900"
24003,Man,Software,2019 Q3,Senior III,Appropriate for level,55,"$64,900"
24003,Man,Software,2019 Q2,Senior III,Appropriate for level,54,"$64,900"
24003,Man,Software,2019 Q1,Senior III,Appropriate for level,54,"$64,900"
24003,Man,Software,2018 Q4,Senior III,Appropriate for level,52,"$64,900"
24003,Man,Software,2018 Q3,Senior III,Appropriate for level,54,"$64,900"
24003,Man,Software,2018 Q2,Senior II,Exceeds expectations,70,"$57,900"
24003,Man,Software,2018 Q1,Senior II,Appropriate for level,51,"$57,900"
24003,Man,Software,2017 Q4,Senior II,Appropriate for level,49,"$57,900"
24003,Man,Software,2017 Q3,Senior II,Appropriate for level,50,"$57,900"
24003,Man,Software,2017 Q2,Senior II,Exceeds expectations,50,"$57,900"
24003,Man,Software,2017 Q1,Senior I,Exceeds expectations,66,"$50,900"
24003,Man,Software,2016 Q4,Senior I,Appropriate for level,45,"$50,900"
24003,Man,Software,2016 Q3,Senior I,Appropriate for level,44,"$50,900"
24003,Man,Software,2016 Q2,Senior I,Appropriate for level,44,"$50,900"
24003,Man,Software,2016 Q1,Junior II,Appropriate for level,48,"$43,900"
24003,Man,Software,2015 Q4,Junior II,Appropriate for level,28,"$43,900"
24003,Man,Software,2015 Q3,Junior I,Appropriate for level,39,"$41,100"
24003,Man,Software,2015 Q2,Junior I,Appropriate for level,20,"$41,100"
24003,Man,Software,2015 Q1,Junior I,Appropriate for level,20,"$41,100"
24003,Man,Software,2014 Q4,Junior I,Appropriate for level,20,"$41,100"
24003,Man,Software,2014 Q3,Junior I,Appropriate for level,18,"$41,100"
24003,Man,Software,2014 Q2,Junior I,Appropriate for level,18,"$41,100"
24003,Man,Software,2014 Q1,Entry-level,Appropriate for level,67,"$34,100"
24002,Woman,Software,2020 Q4,Manager,Appropriate for level,56,"$74,900"
24002,Woman,Software,2020 Q3,Manager,Appropriate for level,56,"$74,900"
24002,Woman,Software,2020 Q2,Manager,Appropriate for level,55,"$74,900"
24002,Woman,Software,2020 Q1,Manager,Appropriate for level,55,"$74,900"
24002,Woman,Software,2019 Q4,Manager,Appropriate for level,54,"$74,900"
24002,Woman,Software,2019 Q3,Manager,Appropriate for level,53,"$74,900"
24002,Woman,Software,2019 Q2,Manager,Appropriate for level,51,"$74,900"
24002,Woman,Software,2019 Q1,Manager,Appropriate for level,51,"$74,900"
24002,Woman,Software,2018 Q4,Manager,Appropriate for level,54,"$74,900"
24002,Woman,Software,2018 Q3,Manager,Appropriate for level,52,"$74,900"
24002,Woman,Software,2018 Q2,Manager,Appropriate for level,50,"$74,900"
24002,Woman,Software,2018 Q1,Manager,Appropriate for level,52,"$74,900"
24002,Woman,Software,2017 Q4,Manager,Appropriate for level,52,"$74,900"
24002,Woman,Software,2017 Q3,Manager,Appropriate for level,52,"$74,900"
24002,Woman,Software,2017 Q2,Senior III,Appropriate for level,57,"$65,700"
24002,Woman,Software,2017 Q1,Senior III,Appropriate for level,38,"$65,700"
24002,Woman,Software,2016 Q4,Senior III,Appropriate for level,36,"$65,700"
24002,Woman,Software,2016 Q3,Senior III,Appropriate for level,35,"$65,700"
24002,Woman,Software,2016 Q2,Senior III,Appropriate for level,36,"$65,700"
24002,Woman,Software,2016 Q1,Senior III,Appropriate for level,36,"$65,700"
24002,Woman,Software,2015 Q4,Senior III,Appropriate for level,34,"$65,700"
24002,Woman,Software,2015 Q3,Senior III,Appropriate for level,33,"$65,700"
24002,Woman,Software,2015 Q2,Senior II,Appropriate for level,70,"$58,700"
24002,Woman,Software,2015 Q1,Senior II,Appropriate for level,49,"$58,700"
24001,Man,Software,2020 Q4,Manager,Appropriate for level,31,"$76,900"
24001,Man,Software,2020 Q3,Manager,Appropriate for level,30,"$76,900"
24001,Man,Software,2020 Q2,Manager,Appropriate for level,30,"$76,900"
24001,Man,Software,2020 Q1,Manager,Appropriate for level,29,"$76,900"
24001,Man,Software,2019 Q4,Manager,Appropriate for level,30,"$76,900"
24001,Man,Software,2019 Q3,Manager,Appropriate for level,29,"$76,900"
24001,Man,Software,2019 Q2,Manager,Appropriate for level,29,"$76,900"
24001,Man,Software,2019 Q1,Manager,Appropriate for level,27,"$76,900"
24001,Man,Software,2018 Q4,Manager,Appropriate for level,27,"$76,900"
24001,Man,Software,2018 Q3,Manager,Appropriate for level,28,"$76,900"
24001,Man,Software,2018 Q2,Manager,Appropriate for level,26,"$76,900"
24001,Man,Software,2018 Q1,Manager,Appropriate for level,27,"$76,900"
24001,Man,Software,2017 Q4,Manager,Appropriate for level,27,"$76,900"
24001,Man,Software,2017 Q3,Manager,Appropriate for level,25,"$76,900"
24001,Man,Software,2017 Q2,Manager,Appropriate for level,24,"$76,900"
24000,Man,Software,2020 Q4,Manager,Exceeds expectations,80,"$76,400"
24000,Man,Software,2020 Q3,Manager,Exceeds expectations,78,"$76,400"
24000,Man,Software,2020 Q2,Manager,Exceeds expectations,77,"$76,400"
24000,Man,Software,2020 Q1,Manager,Exceeds expectations,78,"$76,400"
24000,Man,Software,2019 Q4,Manager,Appropriate for level,77,"$76,400"
24000,Man,Software,2019 Q3,Manager,Appropriate for level,77,"$76,400"
24000,Man,Software,2019 Q2,Manager,Appropriate for level,78,"$76,400"
24000,Man,Software,2019 Q1,Manager,Appropriate for level,76,"$76,400"
24000,Man,Software,2018 Q4,Manager,Appropriate for level,75,"$76,400"
24000,Man,Software,2018 Q3,Manager,Appropriate for level,75,"$76,400"
24000,Man,Software,2018 Q2,Senior III,Appropriate for level,48,"$67,200"
24000,Man,Software,2018 Q1,Senior III,Appropriate for level,27,"$67,200"
24000,Man,Software,2017 Q4,Senior III,Appropriate for level,26,"$67,200"
24000,Man,Software,2017 Q3,Senior III,Appropriate for level,26,"$67,200"
24000,Man,Software,2017 Q2,Senior III,Appropriate for level,26,"$67,200"
24000,Man,Software,2017 Q1,Senior II,Appropriate for level,79,"$60,200"
24000,Man,Software,2016 Q4,Senior II,Appropriate for level,57,"$60,200"
24000,Man,Software,2016 Q3,Senior II,Appropriate for level,59,"$60,200"
24000,Man,Software,2016 Q2,Senior II,Appropriate for level,58,"$60,200"
24000,Man,Software,2016 Q1,Senior I,Exceeds expectations,64,"$53,200"
24000,Man,Software,2015 Q4,Senior I,Appropriate for level,43,"$53,200"
24000,Man,Software,2015 Q3,Senior I,Appropriate for level,42,"$53,200"
23999,Prefer not to say,Software,2020 Q4,Manager,Appropriate for level,44,"$67,900"
23999,Prefer not to say,Software,2020 Q3,Manager,Appropriate for level,43,"$67,900"
23999,Prefer not to say,Software,2020 Q2,Manager,Appropriate for level,44,"$67,900"
23999,Prefer not to say,Software,2020 Q1,Manager,Appropriate for level,44,"$67,900"
23999,Prefer not to say,Software,2019 Q4,Manager,Appropriate for level,43,"$67,900"
23999,Prefer not to say,Software,2019 Q3,Manager,Appropriate for level,43,"$67,900"
23999,Prefer not to say,Software,2019 Q2,Manager,Appropriate for level,41,"$67,900"
23999,Prefer not to say,Software,2019 Q1,Manager,Appropriate for level,42,"$67,900"
23999,Prefer not to say,Software,2018 Q4,Manager,Appropriate for level,42,"$67,900"
23999,Prefer not to say,Software,2018 Q3,Manager,Appropriate for level,41,"$67,900"
23999,Prefer not to say,Software,2018 Q2,Manager,Appropriate for level,40,"$67,900"
23999,Prefer not to say,Software,2018 Q1,Manager,Needs improvement,41,"$67,900"
23999,Prefer not to say,Software,2017 Q4,Manager,Appropriate for level,41,"$67,900"
23999,Prefer not to say,Software,2017 Q3,Manager,Appropriate for level,40,"$67,900"
23999,Prefer not to say,Software,2017 Q2,Manager,Appropriate for level,41,"$67,900"
23999,Prefer not to say,Software,2017 Q1,Manager,Appropriate for level,39,"$67,900"
23999,Prefer not to say,Software,2016 Q4,Manager,Appropriate for level,38,"$67,900"
23999,Prefer not to say,Software,2016 Q3,Manager,Appropriate for level,37,"$67,900"
23999,Prefer not to say,Software,2016 Q2,Manager,Appropriate for level,37,"$67,900"
23999,Prefer not to say,Software,2016 Q1,Manager,Appropriate for level,36,"$67,900"
23999,Prefer not to say,Software,2015 Q4,Senior III,Appropriate for level,85,"$58,700"
23999,Prefer not to say,Software,2015 Q3,Senior III,Appropriate for level,65,"$58,700"
23998,Man,Software,2020 Q4,Manager,Appropriate for level,57,"$69,500"
23998,Man,Software,2020 Q3,Manager,Appropriate for level,57,"$69,500"
23998,Man,Software,2020 Q2,Manager,Appropriate for level,56,"$69,500"
23998,Man,Software,2020 Q1,Manager,Appropriate for level,56,"$69,500"
23998,Man,Software,2019 Q4,Senior III,Exceeds expectations,81,"$60,300"
23998,Man,Software,2019 Q3,Senior III,Appropriate for level,59,"$60,300"
23998,Man,Software,2019 Q2,Senior III,Appropriate for level,60,"$60,300"
23998,Man,Software,2019 Q1,Senior III,Appropriate for level,59,"$60,300"
23998,Man,Software,2018 Q4,Senior III,Appropriate for level,58,"$60,300"
23998,Man,Software,2018 Q3,Senior III,Appropriate for level,58,"$60,300"
23998,Man,Software,2018 Q2,Senior III,Appropriate for level,58,"$60,300"
23998,Man,Software,2018 Q1,Senior III,Appropriate for level,59,"$60,300"
23998,Man,Software,2017 Q4,Senior II,Appropriate for level,49,"$53,300"
23998,Man,Software,2017 Q3,Senior II,Appropriate for level,27,"$53,300"
23998,Man,Software,2017 Q2,Senior II,Appropriate for level,27,"$53,300"
23998,Man,Software,2017 Q1,Senior II,Appropriate for level,26,"$53,300"
23997,Man,Software,2020 Q4,Director,Appropriate for level,42,"$122,500"
23997,Man,Software,2020 Q3,Director,Appropriate for level,40,"$122,500"
23997,Man,Software,2020 Q2,Director,Appropriate for level,40,"$122,500"
23997,Man,Software,2020 Q1,Director,Appropriate for level,40,"$122,500"
23997,Man,Software,2019 Q4,Director,Appropriate for level,39,"$122,500"
23997,Man,Software,2019 Q3,Director,Appropriate for level,40,"$122,500"
23997,Man,Software,2019 Q2,Director,Appropriate for level,39,"$122,500"
23997,Man,Software,2019 Q1,Director,Appropriate for level,40,"$122,500"
23997,Man,Software,2018 Q4,Director,Appropriate for level,37,"$122,500"
23996,Man,Software,2020 Q4,Director,Appropriate for level,29,"$126,800"
23996,Man,Software,2020 Q3,Director,Appropriate for level,28,"$126,800"
23996,Man,Software,2020 Q2,Director,Appropriate for level,29,"$126,800"
23996,Man,Software,2020 Q1,Director,Appropriate for level,29,"$126,800"
23996,Man,Software,2019 Q4,Director,Appropriate for level,29,"$126,800"
23996,Man,Software,2019 Q3,Manager,Appropriate for level,67,"$76,800"
23996,Man,Software,2019 Q2,Manager,Appropriate for level,46,"$76,800"
23996,Man,Software,2019 Q1,Manager,Appropriate for level,47,"$76,800"
23996,Man,Software,2018 Q4,Senior III,Appropriate for level,67,"$67,600"
23996,Man,Software,2018 Q3,Senior III,Appropriate for level,48,"$67,600"
23996,Man,Software,2018 Q2,Senior III,Appropriate for level,48,"$67,600"
23996,Man,Software,2018 Q1,Senior III,Appropriate for level,46,"$67,600"
23996,Man,Software,2017 Q4,Senior III,Appropriate for level,47,"$67,600"
23996,Man,Software,2017 Q3,Senior III,Appropriate for level,45,"$67,600"
23996,Man,Software,2017 Q2,Senior II,Appropriate for level,75,"$60,600"
23996,Man,Software,2017 Q1,Senior II,Appropriate for level,54,"$60,600"
23996,Man,Software,2016 Q4,Senior II,Appropriate for level,54,"$60,600"
23996,Man,Software,2016 Q3,Senior II,Appropriate for level,54,"$60,600"
23996,Man,Software,2016 Q2,Senior II,Appropriate for level,52,"$60,600"
23996,Man,Software,2016 Q1,Senior II,Appropriate for level,52,"$60,600"
23996,Man,Software,2015 Q4,Senior II,Appropriate for level,54,"$60,600"
23996,Man,Software,2015 Q3,Senior II,Appropriate for level,52,"$60,600"
23995,Man,Software,2020 Q4,Director,Appropriate for level,34,"$119,600"
23995,Man,Software,2020 Q3,Director,Appropriate for level,32,"$119,600"
23995,Man,Software,2020 Q2,Director,Appropriate for level,32,"$119,600"
23995,Man,Software,2020 Q1,Director,Appropriate for level,34,"$119,600"
23995,Man,Software,2019 Q4,Director,Appropriate for level,31,"$119,600"
23995,Man,Software,2019 Q3,Director,Appropriate for level,30,"$119,600"
23995,Man,Software,2019 Q2,Director,Appropriate for level,31,"$119,600"
